;Current Best;Current Average;Current Worst;Global Best
91;50200;50200;50200;50200
92;50200;50200;50200;50200
93;50200;50200;50200;50200
94;50200;50200;50200;50200
95;50200;50200;50200;50200
96;50200;50200;50200;50200
97;50200;50200;50200;50200
98;50200;50200;50200;50200
99;50200;50200;50200;50200
100;50200;50200;50200;50200
101;50200;50200;50200;50200
102;50200;50200;50200;50200
103;50200;50200;50200;50200
104;50200;50200;50200;50200
105;50200;50200;50200;50200
106;50200;50200;50200;50200
107;50200;50200;50200;50200
108;50200;50200;50200;50200
109;50200;50200;50200;50200
110;50200;50200;50200;50200
111;50200;50200;50200;50200
112;50200;50200;50200;50200
113;50200;50200;50200;50200
114;50200;50200;50200;50200
115;50200;50200;50200;50200
116;50200;50200;50200;50200
117;50200;50200;50200;50200
118;50200;50200;50200;50200
119;50200;50200;50200;50200
120;50200;50200;50200;50200
121;50200;50200;50200;50200
122;50200;50200;50200;50200
123;50200;50200;50200;50200
124;50200;50200;50200;50200
125;50200;50200;50200;50200
126;50200;50200;50200;50200
127;50200;50200;50200;50200
128;50200;50200;50200;50200
129;50200;50200;50200;50200
130;50200;50200;50200;50200
131;50200;50200;50200;50200
132;50200;50200;50200;50200
133;50200;50200;50200;50200
134;50200;50200;50200;50200
135;50200;50200;50200;50200
136;50200;50200;50200;50200
137;50200;50200;50200;50200
138;50200;50200;50200;50200
139;50200;50200;50200;50200
140;50200;50200;50200;50200
141;50200;50200;50200;50200
142;50200;50200;50200;50200
143;50200;50200;50200;50200
144;50200;50200;50200;50200
145;50200;50200;50200;50200
146;50200;50200;50200;50200
147;50200;50200;50200;50200
148;50200;50200;50200;50200
149;50200;50200;50200;50200
150;50200;50200;50200;50200
151;50200;50200;50200;50200
152;50200;50200;50200;50200
153;50200;50200;50200;50200
154;50200;50200;50200;50200
155;50200;50200;50200;50200
156;50200;50200;50200;50200
157;50200;50200;50200;50200
158;50200;50200;50200;50200
159;50200;50200;50200;50200
160;50200;50200;50200;50200
161;50200;50200;50200;50200
162;50200;50200;50200;50200
163;50200;50200;50200;50200
164;50200;50200;50200;50200
165;50200;50200;50200;50200
166;50200;50200;50200;50200
167;50200;50200;50200;50200
168;50200;50200;50200;50200
169;50200;50200;50200;50200
170;50200;50200;50200;50200
171;50200;50200;50200;50200
172;50200;50200;50200;50200
173;50200;50200;50200;50200
174;50200;50200;50200;50200
175;50200;50200;50200;50200
176;50200;50200;50200;50200
177;50200;50200;50200;50200
178;50200;50200;50200;50200
179;50200;50200;50200;50200
180;50200;50200;50200;50200
181;50200;50200;50200;50200
182;50200;50200;50200;50200
183;50200;50200;50200;50200
184;50200;50200;50200;50200
185;50200;50200;50200;50200
186;50200;50200;50200;50200
187;50200;50200;50200;50200
188;50200;50200;50200;50200
189;50200;50200;50200;50200
190;50200;50200;50200;50200
191;50200;50200;50200;50200
192;50200;50200;50200;50200
193;50200;50200;50200;50200
194;50200;50200;50200;50200
195;50200;50200;50200;50200
196;50200;50200;50200;50200
197;50200;50200;50200;50200
198;50200;50200;50200;50200
199;50200;50200;50200;50200
200;50200;50200;50200;50200
201;50200;50200;50200;50200
202;50200;50200;50200;50200
203;50200;50200;50200;50200
204;50200;50200;50200;50200
205;50200;50200;50200;50200
206;50200;50200;50200;50200
207;50200;50200;50200;50200
208;50200;50200;50200;50200
209;50200;50200;50200;50200
210;50200;50200;50200;50200
211;50200;50200;50200;50200
212;50200;50200;50200;50200
213;50200;50200;50200;50200
214;50200;50200;50200;50200
215;50200;50200;50200;50200
216;50200;50200;50200;50200
217;50200;50200;50200;50200
218;50200;50200;50200;50200
219;50200;50200;50200;50200
220;50200;50200;50200;50200
221;50200;50200;50200;50200
222;50200;50200;50200;50200
223;50200;50200;50200;50200
224;50200;50200;50200;50200
225;50200;50200;50200;50200
226;50200;50200;50200;50200
227;50200;50200;50200;50200
228;50200;50200;50200;50200
229;50200;50200;50200;50200
230;50200;50200;50200;50200
231;50200;50200;50200;50200
232;50200;50200;50200;50200
233;50200;50200;50200;50200
234;50200;50200;50200;50200
235;50200;50200;50200;50200
236;50200;50200;50200;50200
237;50200;50200;50200;50200
238;50200;50200;50200;50200
239;50200;50200;50200;50200
240;50200;50200;50200;50200
241;50200;50200;50200;50200
242;50200;50200;50200;50200
243;50200;50200;50200;50200
244;50200;50200;50200;50200
245;50200;50200;50200;50200
246;50200;50200;50200;50200
247;50200;50200;50200;50200
248;50200;50200;50200;50200
249;50200;50200;50200;50200
250;50200;50200;50200;50200
251;50200;50200;50200;50200
252;50200;50200;50200;50200
253;50200;50200;50200;50200
254;50200;50200;50200;50200
255;50200;50200;50200;50200
256;50200;50200;50200;50200
257;50200;50200;50200;50200
258;50200;50200;50200;50200
259;50200;50200;50200;50200
260;50200;50200;50200;50200
261;50200;50200;50200;50200
262;50200;50200;50200;50200
263;50200;50200;50200;50200
264;50200;50200;50200;50200
265;50200;50200;50200;50200
266;50200;50200;50200;50200
267;50200;50200;50200;50200
268;50200;50200;50200;50200
269;50200;50200;50200;50200
270;50200;50200;50200;50200
271;50200;50200;50200;50200
272;50200;50200;50200;50200
273;50200;50200;50200;50200
274;50200;50200;50200;50200
275;50200;50200;50200;50200
276;50200;50200;50200;50200
277;50200;50200;50200;50200
278;50200;50200;50200;50200
279;50200;50200;50200;50200
280;50200;50200;50200;50200
281;50200;50200;50200;50200
282;50200;50200;50200;50200
283;50200;50200;50200;50200
284;50200;50200;50200;50200
285;50200;50200;50200;50200
286;50200;50200;50200;50200
287;50200;50200;50200;50200
288;50200;50200;50200;50200
289;50200;50200;50200;50200
290;50200;50200;50200;50200
291;50200;50200;50200;50200
292;50200;50200;50200;50200
293;50200;50200;50200;50200
294;50200;50200;50200;50200
295;50200;50200;50200;50200
296;50200;50200;50200;50200
297;50200;50200;50200;50200
298;50200;50200;50200;50200
299;50200;50200;50200;50200
300;50200;50200;50200;50200
301;50200;50200;50200;50200
302;50200;50200;50200;50200
303;50200;50200;50200;50200
304;50200;50200;50200;50200
305;50200;50200;50200;50200
306;50200;50200;50200;50200
307;50200;50200;50200;50200
308;50200;50200;50200;50200
309;50200;50200;50200;50200
310;50200;50200;50200;50200
311;50200;50200;50200;50200
312;50200;50200;50200;50200
313;50200;50200;50200;50200
314;50200;50200;50200;50200
315;50200;50200;50200;50200
316;50200;50200;50200;50200
317;50200;50200;50200;50200
318;50200;50200;50200;50200
319;50200;50200;50200;50200
320;50200;50200;50200;50200
321;50200;50200;50200;50200
322;50200;50200;50200;50200
323;50200;50200;50200;50200
324;50200;50200;50200;50200
325;50200;50200;50200;50200
326;50200;50200;50200;50200
327;50200;50200;50200;50200
328;50200;50200;50200;50200
329;50200;50200;50200;50200
330;50200;50200;50200;50200
331;50200;50200;50200;50200
332;50200;50200;50200;50200
333;50200;50200;50200;50200
334;50200;50200;50200;50200
335;50200;50200;50200;50200
336;50200;50200;50200;50200
337;50200;50200;50200;50200
338;50200;50200;50200;50200
339;50200;50200;50200;50200
340;50200;50200;50200;50200
341;50200;50200;50200;50200
342;50200;50200;50200;50200
343;50200;50200;50200;50200
344;50200;50200;50200;50200
345;50200;50200;50200;50200
346;50200;50200;50200;50200
347;50200;50200;50200;50200
348;50200;50200;50200;50200
349;50200;50200;50200;50200
350;50200;50200;50200;50200
351;50200;50200;50200;50200
352;50200;50200;50200;50200
353;50200;50200;50200;50200
354;50200;50200;50200;50200
355;50200;50200;50200;50200
356;50200;50200;50200;50200
357;50200;50200;50200;50200
358;50200;50200;50200;50200
359;50200;50200;50200;50200
360;50200;50200;50200;50200
361;50200;50200;50200;50200
362;50200;50200;50200;50200
363;50200;50200;50200;50200
364;50200;50200;50200;50200
365;50200;50200;50200;50200
366;50200;50200;50200;50200
367;50200;50200;50200;50200
368;50200;50200;50200;50200
369;50200;50200;50200;50200
370;50200;50200;50200;50200
371;50200;50200;50200;50200
372;50200;50200;50200;50200
373;50200;50200;50200;50200
374;50200;50200;50200;50200
375;50200;50200;50200;50200
376;50200;50200;50200;50200
377;50200;50200;50200;50200
378;50200;50200;50200;50200
379;50200;50200;50200;50200
380;50200;50200;50200;50200
381;50200;50200;50200;50200
382;50200;50200;50200;50200
383;50200;50200;50200;50200
384;50200;50200;50200;50200
385;50200;50200;50200;50200
386;50200;50200;50200;50200
387;50200;50200;50200;50200
388;50200;50200;50200;50200
389;50200;50200;50200;50200
390;50200;50200;50200;50200
391;50200;50200;50200;50200
392;50200;50200;50200;50200
393;50200;50200;50200;50200
394;50200;50200;50200;50200
395;50200;50200;50200;50200
396;50200;50200;50200;50200
397;50200;50200;50200;50200
398;50200;50200;50200;50200
399;50200;50200;50200;50200
