;Current Best;Current Average;Current Worst;Global Best
322;4238;17731,973;51266;4238
323;4238;17348,166;49260;4238
324;4238;18398,174;58268;4238
325;4238;18115,56;50264;4238
326;4238;17041,46;54266;4238
327;4238;17494,94;61256;4238
328;4238;17871,834;65268;4238
329;4238;17284,494;57250;4238
330;4238;17928,467;60264;4238
331;4238;17601,76;56264;4238
332;4238;16987,773;47266;4238
333;4238;16641,44;50268;4238
334;4238;17320,873;50254;4238
335;4238;17374,86;52258;4238
336;4238;16767,887;49260;4238
337;4238;18002,5;51256;4238
338;4238;16841,354;58266;4238
339;4238;17618,027;50266;4238
340;4238;17694,732;61270;4238
341;4238;17027,594;56264;4238
342;4238;16970,914;51256;4238
343;4238;17304,746;56262;4238
344;4238;17258,312;50258;4238
345;4238;16671,354;49260;4238
346;4238;17861,812;55268;4238
347;4238;17257,32;49268;4238
348;4238;17408,867;49270;4238
349;4238;18285,54;60272;4238
350;4238;16934,154;49264;4238
351;4238;16981,166;48262;4238
352;4238;16897,486;49262;4238
353;4238;16267,887;56264;4238
354;4238;16564,34;53276;4238
355;4238;17194,9;54268;4238
356;4238;16997,354;51240;4238
357;4238;17278,207;52274;4238
358;4238;17891,594;58260;4238
359;4238;17494,46;57270;4238
360;4238;17441,04;52262;4238
361;4238;17067,812;44262;4238
362;4238;17545,107;50254;4238
363;4238;17644,688;62254;4238
364;4238;16600,393;44256;4238
365;4238;16933,486;49258;4238
366;4238;17381,707;48264;4238
367;4238;17087,64;50256;4238
368;4238;16387,24;55268;4238
369;4238;16577,768;55258;4238
370;4238;18204,527;50266;4238
371;4238;17588,094;54266;4238
372;4238;16807,812;51248;4238
373;4238;17737,88;49266;4238
374;4238;17321,506;54270;4238
375;4238;16428,346;42266;4238
376;4238;18535,166;58266;4238
377;4238;17224,746;53272;4238
378;4238;17882,22;56268;4238
379;4238;17790,826;52254;4238
380;4238;18151,086;48262;4238
381;4238;16688,02;76266;4238
382;4238;17154,713;49254;4238
383;4238;16887,213;58268;4238
384;4238;17964,727;51260;4238
385;4238;16958,293;51268;4238
386;4238;17220,846;48276;4238
387;4238;17264,68;67264;4238
388;4238;17328,28;52266;4238
389;4238;16865,066;49272;4238
390;4238;16971,28;51254;4238
391;4238;16344,4;49264;4238
392;4238;16457,914;49262;4238
393;4238;17214,947;51258;4238
394;4238;16680,773;59262;4238
395;4238;17184,533;53258;4238
396;4238;15813,267;51248;4238
397;4238;17208,086;55250;4238
398;4238;17671,42;51268;4238
399;4238;18458,467;52264;4238
